cod_munic;munic;pop_munic;mes;ano
3304102;Porciúncula;17121;2;2007
3304110;Porto Real;14897;2;2007
3304128;Quatis;12048;2;2007
3304144;Queimados;132289;2;2007
3304151;Quissamã;17710;2;2007
3304201;Resende;114340;2;2007
3304300;Rio Bonito;53477;2;2007
3304409;Rio Claro;17007;2;2007
3304508;Rio das Flores;8229;2;2007
3304524;Rio das Ostras;73665;2;2007
3304557;Rio de Janeiro;6158537;2;2007
3304607;Santa Maria Madalena;10374;2;2007
3304706;Santo Antônio de Pádua;39931;2;2007
3304805;São Fidélis;37284;2;2007
3304755;São Francisco de Itabapoana;41282;2;2007
3304904;São Gonçalo;961241;2;2007
3305000;São João da Barra;30922;2;2007
3305109;São João de Meriti;455510;2;2007
3305133;São José de Ubá;6796;2;2007
3305158;São José do Vale do Rio Preto;19913;2;2007
3305208;São Pedro da Aldeia;78550;2;2007
3305307;São Sebastião do Alto;8723;2;2007
3305406;Sapucaia;17398;2;2007
3305505;Saquarema;65953;2;2007
3305554;Seropédica;73511;2;2007
3305604;Silva Jardim;21320;2;2007
3305703;Sumidouro;14649;2;2007
3305752;Tanguá;29049;2;2007
3305802;Teresópolis;154493;2;2007
3305901;Trajano de Moraes;10203;2;2007
3306008;Três Rios;75524;2;2007
3306107;Valença;69903;2;2007
3306156;Varre-Sai;8887;2;2007
3306206;Vassouras;33370;2;2007
3306305;Volta Redonda;252316;2;2007
3300100;Angra dos Reis;150816;3;2007
3300159;Aperibé;9423;3;2007
3300209;Araruama;101306;3;2007
3300225;Areal;10891;3;2007
3300233;Armação dos Búzios;24014;3;2007
3300258;Arraial do Cabo;26373;3;2007
3300308;Barra do Piraí;92640;3;2007
3300407;Barra Mansa;175429;3;2007
3300456;Belford Roxo;457421;3;2007
3300506;Bom Jardim;24406;3;2007
3300605;Bom Jesus do Itabapoana;34816;3;2007
3300704;Cabo Frio;163920;3;2007
3300803;Cachoeiras de Macacu;52294;3;2007
3300902;Cambuci;14774;3;2007
3301009;Campos dos Goytacazes;444012;3;2007
3301108;Cantagalo;19832;3;2007
3300936;Carapebus;11571;3;2007
3301157;Cardoso Moreira;12598;3;2007
3301207;Carmo;16688;3;2007
3301306;Casimiro de Abreu;30269;3;2007
3300951;Comendador Levy Gasparian;8094;3;2007
3301405;Conceição de Macabu;20369;3;2007
3301504;Cordeiro;19802;3;2007
3301603;Duas Barras;10728;3;2007
3301702;Duque de Caxias;827673;3;2007
3301801;Engenheiro Paulo de Frontin;12869;3;2007
3301850;Guapimirim;46521;3;2007
3301876;Iguaba Grande;19909;3;2007
3301900;Itaboraí;207330;3;2007
3302007;Itaguaí;99215;3;2007
3302056;Italva;13565;3;2007
3302106;Itaocara;22934;3;2007
3302205;Itaperuna;92702;3;2007
3302254;Itatiaia;27368;3;2007
3302270;Japeri;91239;3;2007
3302304;Laje do Muriaé;7625;3;2007
3302403;Macaé;178332;3;2007
3302452;Macuco;5138;3;2007
3302502;Magé;219926;3;2007
3302601;Mangaratiba;32120;3;2007
3302700;Maricá;107713;3;2007
3302809;Mendes;17717;3;2007
3302858;Mesquita;168264;3;2007
3302908;Miguel Pereira;24393;3;2007
3303005;Miracema;26916;3;2007
3303104;Natividade;15096;3;2007
3303203;Nilópolis;156178;3;2007
3303302;Niterói;478011;3;2007
3303401;Nova Friburgo;179148;3;2007
3303500;Nova Iguaçu;785661;3;2007
3303609;Paracambi;44798;3;2007
3303708;Paraíba do Sul;39822;3;2007
3303807;Paraty;34661;3;2007
3303856;Paty do Alferes;25874;3;2007
3303906;Petrópolis;292758;3;2007
3303955;Pinheiral;21585;3;2007
3304003;Piraí;24836;3;2007
3304102;Porciúncula;17136;3;2007
3304110;Porto Real;14937;3;2007
3304128;Quatis;12066;3;2007
3304144;Queimados;132425;3;2007
3304151;Quissamã;17769;3;2007
3304201;Resende;114471;3;2007
3304300;Rio Bonito;53527;3;2007
3304409;Rio Claro;17017;3;2007
3304508;Rio das Flores;8237;3;2007
3304524;Rio das Ostras;74355;3;2007
3304557;Rio de Janeiro;6162452;3;2007
3304607;Santa Maria Madalena;10372;3;2007
3304706;Santo Antônio de Pádua;39947;3;2007
3304805;São Fidélis;37290;3;2007
3304755;São Francisco de Itabapoana;41284;3;2007
3304904;São Gonçalo;962168;3;2007
3305000;São João da Barra;30966;3;2007
3305109;São João de Meriti;455587;3;2007
3305133;São José de Ubá;6801;3;2007
3305158;São José do Vale do Rio Preto;19921;3;2007
3305208;São Pedro da Aldeia;78769;3;2007
3305307;São Sebastião do Alto;8728;3;2007
3305406;Sapucaia;17401;3;2007
3305505;Saquarema;66147;3;2007
3305554;Seropédica;73623;3;2007
3305604;Silva Jardim;21321;3;2007
3305703;Sumidouro;14655;3;2007
3305752;Tanguá;29090;3;2007
3305802;Teresópolis;154714;3;2007
3305901;Trajano de Moraes;10205;3;2007
3306008;Três Rios;75570;3;2007
3306107;Valença;69950;3;2007
3306156;Varre-Sai;8902;3;2007
3306206;Vassouras;33395;3;2007
3306305;Volta Redonda;252449;3;2007
3300100;Angra dos Reis;151266;4;2007
3300159;Aperibé;9443;4;2007
3300209;Araruama;101565;4;2007
3300225;Areal;10904;4;2007
3300233;Armação dos Búzios;24099;4;2007
3300258;Arraial do Cabo;26406;4;2007
3300308;Barra do Piraí;92693;4;2007
3300407;Barra Mansa;175488;4;2007
3300456;Belford Roxo;457716;4;2007
3300506;Bom Jardim;24429;4;2007
3300605;Bom Jesus do Itabapoana;34831;4;2007
3300704;Cabo Frio;164455;4;2007
3300803;Cachoeiras de Macacu;52342;4;2007
3300902;Cambuci;14776;4;2007
3301009;Campos dos Goytacazes;444498;4;2007
3301108;Cantagalo;19832;4;2007
3300936;Carapebus;11614;4;2007
3301157;Cardoso Moreira;12598;4;2007
3301207;Carmo;16707;4;2007
3301306;Casimiro de Abreu;30390;4;2007
3300951;Comendador Levy Gasparian;8096;4;2007
3301405;Conceição de Macabu;20390;4;2007
3301504;Cordeiro;19817;4;2007
3301603;Duas Barras;10733;4;2007
3301702;Duque de Caxias;828350;4;2007
3301801;Engenheiro Paulo de Frontin;12879;4;2007
3301850;Guapimirim;46641;4;2007
3301876;Iguaba Grande;19980;4;2007
3301900;Itaboraí;207593;4;2007
3302007;Itaguaí;99455;4;2007
3302056;Italva;13578;4;2007
3302106;Itaocara;22933;4;2007
3302205;Itaperuna;92779;4;2007
3302254;Itatiaia;27403;4;2007
3302270;Japeri;91344;4;2007
3302304;Laje do Muriaé;7622;4;2007
3302403;Macaé;179008;4;2007
3302452;Macuco;5141;4;2007
3302502;Magé;220109;4;2007
3302601;Mangaratiba;32224;4;2007
3302700;Maricá;108180;4;2007
3302809;Mendes;17723;4;2007
3302858;Mesquita;168267;4;2007
3302908;Miguel Pereira;24399;4;2007
3303005;Miracema;26915;4;2007
3303104;Natividade;15096;4;2007
3303203;Nilópolis;156209;4;2007
3303302;Niterói;478248;4;2007
3303401;Nova Friburgo;179221;4;2007
3303500;Nova Iguaçu;785925;4;2007
3303609;Paracambi;44855;4;2007
3303708;Paraíba do Sul;39853;4;2007
3303807;Paraty;34731;4;2007
3303856;Paty do Alferes;25886;4;2007
3303906;Petrópolis;292836;4;2007
3303955;Pinheiral;21613;4;2007
3304003;Piraí;24872;4;2007
3304102;Porciúncula;17152;4;2007
3304110;Porto Real;14977;4;2007
3304128;Quatis;12084;4;2007
3304144;Queimados;132562;4;2007
3304151;Quissamã;17829;4;2007
3304201;Resende;114601;4;2007
3304300;Rio Bonito;53577;4;2007
3304409;Rio Claro;17027;4;2007
3304508;Rio das Flores;8245;4;2007
3304524;Rio das Ostras;75052;4;2007
3304557;Rio de Janeiro;6166370;4;2007
3304607;Santa Maria Madalena;10371;4;2007
3304706;Santo Antônio de Pádua;39963;4;2007
3304805;São Fidélis;37296;4;2007
3304755;São Francisco de Itabapoana;41286;4;2007
3304904;São Gonçalo;963095;4;2007
3305000;São João da Barra;31010;4;2007
3305109;São João de Meriti;455664;4;2007
3305133;São José de Ubá;6806;4;2007
3305158;São José do Vale do Rio Preto;19930;4;2007
3305208;São Pedro da Aldeia;78989;4;2007
3305307;São Sebastião do Alto;8732;4;2007
3305406;Sapucaia;17405;4;2007
3305505;Saquarema;66342;4;2007
3305554;Seropédica;73735;4;2007
3305604;Silva Jardim;21322;4;2007
3305703;Sumidouro;14661;4;2007
3305752;Tanguá;29130;4;2007
3305802;Teresópolis;154936;4;2007
3305901;Trajano de Moraes;10207;4;2007
3306008;Três Rios;75616;4;2007
3306107;Valença;69997;4;2007
3306156;Varre-Sai;8916;4;2007
3306206;Vassouras;33420;4;2007
3306305;Volta Redonda;252582;4;2007
3300100;Angra dos Reis;151717;5;2007
3300159;Aperibé;9462;5;2007
3300209;Araruama;101825;5;2007
3300225;Areal;10917;5;2007
3300233;Armação dos Búzios;24184;5;2007
3300258;Arraial do Cabo;26439;5;2007
3300308;Barra do Piraí;92746;5;2007
3300407;Barra Mansa;175547;5;2007
3300456;Belford Roxo;458012;5;2007
3300506;Bom Jardim;24452;5;2007
3300605;Bom Jesus do Itabapoana;34846;5;2007
3300704;Cabo Frio;164991;5;2007
3300803;Cachoeiras de Macacu;52391;5;2007
3300902;Cambuci;14777;5;2007
3301009;Campos dos Goytacazes;444984;5;2007
3301108;Cantagalo;19832;5;2007
3300936;Carapebus;11657;5;2007
3301157;Cardoso Moreira;12598;5;2007
3301207;Carmo;16725;5;2007
3301306;Casimiro de Abreu;30511;5;2007
3300951;Comendador Levy Gasparian;8098;5;2007
3301405;Conceição de Macabu;20411;5;2007
3301504;Cordeiro;19833;5;2007
3301603;Duas Barras;10738;5;2007
3301702;Duque de Caxias;829028;5;2007
3301801;Engenheiro Paulo de Frontin;12888;5;2007
3301850;Guapimirim;46761;5;2007
3301876;Iguaba Grande;20050;5;2007
3301900;Itaboraí;207856;5;2007
3302007;Itaguaí;99695;5;2007
3302056;Italva;13590;5;2007
3302106;Itaocara;22932;5;2007
3302205;Itaperuna;92857;5;2007
3302254;Itatiaia;27438;5;2007
3302270;Japeri;91448;5;2007
3302304;Laje do Muriaé;7618;5;2007
3302403;Macaé;179687;5;2007
3302452;Macuco;5145;5;2007
3302502;Magé;220292;5;2007
3302601;Mangaratiba;32329;5;2007
3302700;Maricá;108649;5;2007
3302809;Mendes;17728;5;2007
3302858;Mesquita;168270;5;2007
3302908;Miguel Pereira;24405;5;2007
3303005;Miracema;26913;5;2007
3303104;Natividade;15096;5;2007
3303203;Nilópolis;156240;5;2007
3303302;Niterói;478485;5;2007
3303401;Nova Friburgo;179294;5;2007
3303500;Nova Iguaçu;786189;5;2007
3303609;Paracambi;44912;5;2007
3303708;Paraíba do Sul;39884;5;2007
3303807;Paraty;34801;5;2007
3303856;Paty do Alferes;25898;5;2007
3303906;Petrópolis;292915;5;2007
3303955;Pinheiral;21641;5;2007
3304003;Piraí;24908;5;2007
3304102;Porciúncula;17167;5;2007
3304110;Porto Real;15017;5;2007
3304128;Quatis;12102;5;2007
3304144;Queimados;132699;5;2007
3304151;Quissamã;17888;5;2007
3304201;Resende;114732;5;2007
3304300;Rio Bonito;53627;5;2007
3304409;Rio Claro;17037;5;2007
3304508;Rio das Flores;8253;5;2007
3304524;Rio das Ostras;75755;5;2007
3304557;Rio de Janeiro;6170290;5;2007
3304607;Santa Maria Madalena;10370;5;2007
3304706;Santo Antônio de Pádua;39979;5;2007
3304805;São Fidélis;37303;5;2007
3304755;São Francisco de Itabapoana;41288;5;2007
3304904;São Gonçalo;964023;5;2007
3305000;São João da Barra;31053;5;2007
3305109;São João de Meriti;455741;5;2007
3305133;São José de Ubá;6811;5;2007
3305158;São José do Vale do Rio Preto;19938;5;2007
3305208;São Pedro da Aldeia;79209;5;2007
3305307;São Sebastião do Alto;8736;5;2007
3305406;Sapucaia;17408;5;2007
3305505;Saquarema;66537;5;2007
3305554;Seropédica;73847;5;2007
3305604;Silva Jardim;21322;5;2007
3305703;Sumidouro;14667;5;2007
3305752;Tanguá;29170;5;2007
3305802;Teresópolis;155158;5;2007
3305901;Trajano de Moraes;10209;5;2007
3306008;Três Rios;75662;5;2007
3306107;Valença;70044;5;2007
3306156;Varre-Sai;8930;5;2007
3306206;Vassouras;33445;5;2007
3306305;Volta Redonda;252715;5;2007
3300100;Angra dos Reis;152170;6;2007
3300159;Aperibé;9481;6;2007
3300209;Araruama;102085;6;2007
3300225;Areal;10931;6;2007
3300233;Armação dos Búzios;24270;6;2007
3300258;Arraial do Cabo;26473;6;2007
3300308;Barra do Piraí;92799;6;2007
3300407;Barra Mansa;175607;6;2007
3300456;Belford Roxo;458307;6;2007
3300506;Bom Jardim;24475;6;2007
3300605;Bom Jesus do Itabapoana;34860;6;2007
3300704;Cabo Frio;165530;6;2007
3300803;Cachoeiras de Macacu;52440;6;2007
3300902;Cambuci;14778;6;2007
3301009;Campos dos Goytacazes;445472;6;2007
3301108;Cantagalo;19832;6;2007
3300936;Carapebus;11699;6;2007
3301157;Cardoso Moreira;12598;6;2007
3301207;Carmo;16744;6;2007
3301306;Casimiro de Abreu;30633;6;2007
3300951;Comendador Levy Gasparian;8100;6;2007
3301405;Conceição de Macabu;20432;6;2007
3301504;Cordeiro;19848;6;2007
3301603;Duas Barras;10743;6;2007
3301702;Duque de Caxias;829706;6;2007
3301801;Engenheiro Paulo de Frontin;12897;6;2007
3301850;Guapimirim;46882;6;2007
3301876;Iguaba Grande;20121;6;2007
3301900;Itaboraí;208119;6;2007
3302007;Itaguaí;99935;6;2007
3302056;Italva;13602;6;2007
3302106;Itaocara;22931;6;2007
3302205;Itaperuna;92935;6;2007
3302254;Itatiaia;27473;6;2007
3302270;Japeri;91554;6;2007
3302304;Laje do Muriaé;7615;6;2007
3302403;Macaé;180369;6;2007
3302452;Macuco;5148;6;2007
3302502;Magé;220475;6;2007
3302601;Mangaratiba;32433;6;2007
3302700;Maricá;109120;6;2007
3302809;Mendes;17733;6;2007
3302858;Mesquita;168273;6;2007
3302908;Miguel Pereira;24412;6;2007
3303005;Miracema;26911;6;2007
3303104;Natividade;15095;6;2007
3303203;Nilópolis;156271;6;2007
3303302;Niterói;478723;6;2007
3303401;Nova Friburgo;179367;6;2007
3303500;Nova Iguaçu;786453;6;2007
3303609;Paracambi;44969;6;2007
3303708;Paraíba do Sul;39916;6;2007
3303807;Paraty;34871;6;2007
3303856;Paty do Alferes;25911;6;2007
3303906;Petrópolis;292994;6;2007
3303955;Pinheiral;21669;6;2007
3304003;Piraí;24945;6;2007
3304102;Porciúncula;17183;6;2007
3304110;Porto Real;15057;6;2007
3304128;Quatis;12119;6;2007
3304144;Queimados;132836;6;2007
3304151;Quissamã;17948;6;2007
3304201;Resende;114863;6;2007
3304300;Rio Bonito;53677;6;2007
3304409;Rio Claro;17047;6;2007
3304508;Rio das Flores;8261;6;2007
3304524;Rio das Ostras;76464;6;2007
3304557;Rio de Janeiro;6174213;6;2007
3304607;Santa Maria Madalena;10369;6;2007
3304706;Santo Antônio de Pádua;39995;6;2007
3304805;São Fidélis;37309;6;2007
3304755;São Francisco de Itabapoana;41289;6;2007
3304904;São Gonçalo;964953;6;2007
3305000;São João da Barra;31097;6;2007
3305109;São João de Meriti;455818;6;2007
3305133;São José de Ubá;6816;6;2007
3305158;São José do Vale do Rio Preto;19946;6;2007
3305208;São Pedro da Aldeia;79430;6;2007
3305307;São Sebastião do Alto;8740;6;2007
3305406;Sapucaia;17411;6;2007
3305505;Saquarema;66733;6;2007
3305554;Seropédica;73959;6;2007
3305604;Silva Jardim;21323;6;2007
3305703;Sumidouro;14673;6;2007
3305752;Tanguá;29211;6;2007
3305802;Teresópolis;155380;6;2007
3305901;Trajano de Moraes;10211;6;2007
3306008;Três Rios;75709;6;2007
3306107;Valença;70091;6;2007
3306156;Varre-Sai;8944;6;2007
3306206;Vassouras;33470;6;2007
3306305;Volta Redonda;252848;6;2007
3300100;Angra dos Reis;152536;7;2007
3300159;Aperibé;9498;7;2007
3300209;Araruama;102303;7;2007
3300225;Areal;10943;7;2007
3300233;Armação dos Búzios;24336;7;2007
3300258;Arraial do Cabo;26503;7;2007
3300308;Barra do Piraí;92850;7;2007
3300407;Barra Mansa;175665;7;2007
3300456;Belford Roxo;458591;7;2007
3300506;Bom Jardim;24497;7;2007
3300605;Bom Jesus do Itabapoana;34875;7;2007
3300704;Cabo Frio;165957;7;2007
3300803;Cachoeiras de Macacu;52486;7;2007
3300902;Cambuci;14780;7;2007
3301009;Campos dos Goytacazes;445924;7;2007
3301108;Cantagalo;19831;7;2007
3300936;Carapebus;11732;7;2007
3301157;Cardoso Moreira;12598;7;2007
3301207;Carmo;16761;7;2007
3301306;Casimiro de Abreu;30723;7;2007
3300951;Comendador Levy Gasparian;8102;7;2007
3301405;Conceição de Macabu;20451;7;2007
3301504;Cordeiro;19863;7;2007
3301603;Duas Barras;10748;7;2007
3301702;Duque de Caxias;830349;7;2007
3301801;Engenheiro Paulo de Frontin;12906;7;2007
3301850;Guapimirim;46982;7;2007
3301876;Iguaba Grande;20176;7;2007
3301900;Itaboraí;208361;7;2007
3302007;Itaguaí;100139;7;2007
3302056;Italva;13614;7;2007
3302106;Itaocara;22930;7;2007
3302205;Itaperuna;93008;7;2007
3302254;Itatiaia;27505;7;2007
3302270;Japeri;91651;7;2007
3302304;Laje do Muriaé;7611;7;2007
3302403;Macaé;180886;7;2007
3302452;Macuco;5151;7;2007
3302502;Magé;220649;7;2007
3302601;Mangaratiba;32516;7;2007
3302700;Maricá;109463;7;2007
3302809;Mendes;17739;7;2007
3302858;Mesquita;168275;7;2007
3302908;Miguel Pereira;24418;7;2007
3303005;Miracema;26909;7;2007
3303104;Natividade;15095;7;2007
3303203;Nilópolis;156302;7;2007
3303302;Niterói;478953;7;2007
3303401;Nova Friburgo;179438;7;2007
3303500;Nova Iguaçu;786711;7;2007
3303609;Paracambi;45022;7;2007
3303708;Paraíba do Sul;39945;7;2007
3303807;Paraty;34933;7;2007
3303856;Paty do Alferes;25922;7;2007
3303906;Petrópolis;293071;7;2007
3303955;Pinheiral;21695;7;2007
3304003;Piraí;24978;7;2007
3304102;Porciúncula;17197;7;2007
3304110;Porto Real;15091;7;2007
3304128;Quatis;12136;7;2007
3304144;Queimados;132963;7;2007
3304151;Quissamã;17995;7;2007
3304201;Resende;114984;7;2007
3304300;Rio Bonito;53724;7;2007
3304409;Rio Claro;17057;7;2007
3304508;Rio das Flores;8269;7;2007
3304524;Rio das Ostras;76768;7;2007
3304557;Rio de Janeiro;6177974;7;2007
3304607;Santa Maria Madalena;10367;7;2007
3304706;Santo Antônio de Pádua;40010;7;2007
3304805;São Fidélis;37315;7;2007
3304755;São Francisco de Itabapoana;41291;7;2007
3304904;São Gonçalo;965824;7;2007
3305000;São João da Barra;31137;7;2007
3305109;São João de Meriti;455894;7;2007
3305133;São José de Ubá;6821;7;2007
3305158;São José do Vale do Rio Preto;19954;7;2007
3305208;São Pedro da Aldeia;79612;7;2007
3305307;São Sebastião do Alto;8744;7;2007
3305406;Sapucaia;17414;7;2007
3305505;Saquarema;66892;7;2007
3305554;Seropédica;74060;7;2007
3305604;Silva Jardim;21324;7;2007
3305703;Sumidouro;14679;7;2007
3305752;Tanguá;29248;7;2007
3305802;Teresópolis;155582;7;2007
3305901;Trajano de Moraes;10213;7;2007
3306008;Três Rios;75753;7;2007
3306107;Valença;70136;7;2007
3306156;Varre-Sai;8956;7;2007
3306206;Vassouras;33494;7;2007
3306305;Volta Redonda;252976;7;2007
3300100;Angra dos Reis;152991;8;2007
3300159;Aperibé;9517;8;2007
3300209;Araruama;102564;8;2007
3300225;Areal;10956;8;2007
3300233;Armação dos Búzios;24422;8;2007
3300258;Arraial do Cabo;26536;8;2007
3300308;Barra do Piraí;92903;8;2007
3300407;Barra Mansa;175724;8;2007
3300456;Belford Roxo;458887;8;2007
3300506;Bom Jardim;24520;8;2007
3300605;Bom Jesus do Itabapoana;34890;8;2007
3300704;Cabo Frio;166498;8;2007
3300803;Cachoeiras de Macacu;52535;8;2007
3300902;Cambuci;14781;8;2007
3301009;Campos dos Goytacazes;446412;8;2007
3301108;Cantagalo;19831;8;2007
3300936;Carapebus;11776;8;2007
3301157;Cardoso Moreira;12599;8;2007
3301207;Carmo;16779;8;2007
3301306;Casimiro de Abreu;30846;8;2007
3300951;Comendador Levy Gasparian;8104;8;2007
3301405;Conceição de Macabu;20472;8;2007
3301504;Cordeiro;19879;8;2007
3301603;Duas Barras;10753;8;2007
3301702;Duque de Caxias;831028;8;2007
3301801;Engenheiro Paulo de Frontin;12915;8;2007
3301850;Guapimirim;47104;8;2007
3301876;Iguaba Grande;20247;8;2007
3301900;Itaboraí;208625;8;2007
3302007;Itaguaí;100380;8;2007
3302056;Italva;13626;8;2007
3302106;Itaocara;22929;8;2007
3302205;Itaperuna;93086;8;2007
3302254;Itatiaia;27540;8;2007
3302270;Japeri;91756;8;2007
3302304;Laje do Muriaé;7608;8;2007
3302403;Macaé;181573;8;2007
3302452;Macuco;5154;8;2007
3302502;Magé;220832;8;2007
3302601;Mangaratiba;32622;8;2007
3302700;Maricá;109937;8;2007
3302809;Mendes;17744;8;2007
3302858;Mesquita;168278;8;2007
3302908;Miguel Pereira;24424;8;2007
3303005;Miracema;26907;8;2007
3303104;Natividade;15095;8;2007
3303203;Nilópolis;156333;8;2007
3303302;Niterói;479190;8;2007
3303401;Nova Friburgo;179511;8;2007
3303500;Nova Iguaçu;786975;8;2007
3303609;Paracambi;45080;8;2007
3303708;Paraíba do Sul;39977;8;2007
3303807;Paraty;35003;8;2007
3303856;Paty do Alferes;25934;8;2007
3303906;Petrópolis;293150;8;2007
3303955;Pinheiral;21723;8;2007
3304003;Piraí;25014;8;2007
3304102;Porciúncula;17213;8;2007
3304110;Porto Real;15131;8;2007
3304128;Quatis;12154;8;2007
3304144;Queimados;133101;8;2007
3304151;Quissamã;18055;8;2007
3304201;Resende;115115;8;2007
3304300;Rio Bonito;53774;8;2007
3304409;Rio Claro;17067;8;2007
3304508;Rio das Flores;8277;8;2007
3304524;Rio das Ostras;77487;8;2007
3304557;Rio de Janeiro;6181902;8;2007
